uf,municipio,bairro,categoria_macro
ES,PRESIDENTE KENNEDY,MAROBA,objetos
ES,VITORIA,ANDORINHAS,objetos
ES,VITORIA,REPUBLICA,objetos
ES,GUARAPARI,BALNEARIO MEAIPE,objetos
ES,CARIACICA,CAMPO GRANDE,objetos
ES,GUACUI,BAIRRO DO NORTE,objetos
ES,SERRA,ANDRE CARLONI,objetos
ES,MONTANHA,ANGELA DEPOLLO,objetos
ES,JAGUARE,CENTRO,objetos
ES,MARILANDIA,BAIRRO_NAO_INFORMADO,objetos
ES,LINHARES,MOVELAR,objetos
ES,SERRA,ROSARIO DE FATIMA,objetos
ES,COLATINA,CENTRO,objetos
ES,SAO GABRIEL DA PALHA,JARDIM VITORIA,objetos
ES,DOMINGOS MARTINS,SAO BENTO,objetos
ES,LINHARES,SAO JOSE,objetos
ES,MUQUI,ENTRE MORROS,objetos
ES,SANTA MARIA DE JETIBA,CENTRO,objetos
ES,SERRA,BOA VISTA II,objetos
ES,CARIACICA,VALE DOS REIS,objetos
ES,MANTENOPOLIS,SAO JOSE DE MANTENOPOLIS,objetos
ES,SAO MATEUS,SERNAMBY,objetos
ES,VIANA,GUARITAS,objetos
ES,SERRA,NOSSA SENHORA DA CONCEICAO,objetos
ES,VITORIA,PARQUE MOSCOSO,objetos
ES,MUNIZ FREIRE,ASSUNCAO,objetos
ES,CARIACICA,PORTO DE SANTANA,objetos
ES,MARECHAL FLORIANO,SANTA RITA,objetos
ES,VILA VELHA,VILA BATISTA,objetos
ES,SERRA,CARAPINA I,objetos
ES,VILA VELHA,VILA GARRIDO,objetos
ES,VILA VELHA,ILHA DOS AYRES,objetos
ES,VILA VELHA,TERRA VERMELHA,objetos
ES,CARIACICA,RIO BRANCO,objetos
ES,SAO MATEUS,CENTRO,objetos
ES,CARIACICA,ORIENTE,objetos
ES,VITORIA,JOANA DARC,objetos
ES,VITORIA,ESTRELINHA,objetos
ES,VILA VELHA,ZUMBI DOS PALMARES,objetos
ES,SERRA,ESTANCIA MONAZITICA,objetos
ES,VIANA,SAO PAULO DE CIMA,objetos
ES,SERRA,COLINA DE LARANJEIRAS,objetos
ES,VITORIA,FORTE SAO JOAO,objetos
ES,CACHOEIRO DE ITAPEMIRIM,CENTRO,objetos
ES,ARACRUZ,SANTA CRUZ,objetos
ES,SERRA,CARAPINA GRANDE,objetos
ES,CASTELO,INDEPENDENCIA,objetos
ES,SERRA,ELDORADO,objetos
ES,VITORIA,MARUIPE,objetos
ES,GUARAPARI,FATIMA CIDADE JARDIM,objetos
ES,SERRA,PARQUE RESIDENCIAL MESTRE ALVARO,objetos
ES,VILA VELHA,JOCKEY DE ITAPARICA,objetos
ES,VITORIA,SANTO ANTONIO,objetos
ES,MIMOSO DO SUL,PONTE DE ITABAPOANA,objetos
ES,VITORIA,MARIO CYPRESTE,objetos
ES,LINHARES,SHELL,objetos
ES,SERRA,BAIRRO DE FATIMA,objetos
ES,MARATAIZES,BREJO DOS PATOS,objetos
ES,ITAGUACU,CENTRO,objetos
ES,PIUMA,BAIRRO_NAO_INFORMADO,objetos
ES,BOM JESUS DO NORTE,LOTEAMENTO SILVANA,objetos
ES,ANCHIETA,PONTA DOS CASTELHANOS,objetos
ES,JAGUARE,SAO ROQUE,objetos
ES,VITORIA,MATA DA PRAIA,objetos
ES,SERRA,CIVIT I,objetos
ES,CARIACICA,SAO CONRADO,objetos
ES,RIO BANANAL,BAIRRO_NAO_INFORMADO,objetos
ES,IBATIBA,CRICIUMA,objetos
ES,CACHOEIRO DE ITAPEMIRIM,ABELARDO MACHADO,objetos
ES,SOORETAMA,CENTRO,objetos
ES,SERRA,LARANJEIRAS VELHA,objetos
ES,SOORETAMA,SALVADOR,objetos
ES,MARATAIZES,BARRA DE ITAPEMIRIM,objetos
ES,COLATINA,CARLOS GERMANO NAUMANN,objetos
ES,SAO MATEUS,VILA NOVA,objetos
ES,AFONSO CLAUDIO,PONTOES,objetos
ES,MARECHAL FLORIANO,RIO FUNDO,objetos
ES,CARIACICA,VILA CAJUEIRO,objetos
ES,NOVA VENECIA,BAIRRO_NAO_INFORMADO,objetos
ES,VILA VELHA,RIO MARINHO,objetos
ES,ANCHIETA,IRIRI,objetos
ES,JOAO NEIVA,SANTA LUZIA,objetos
ES,FUNDAO,RIO PRETO,objetos
ES,VITORIA,GOIABEIRAS,objetos
ES,CACHOEIRO DE ITAPEMIRIM,GILBERTO MACHADO,objetos
ES,VITORIA,SANTA LUIZA,objetos
ES,VILA VELHA,ARIBIRI,objetos
ES,VILA VELHA,PAUL,objetos
ES,VILA VELHA,ARGOLAS,objetos
ES,LINHARES,JOSE RODRIGUES MACIEL,objetos
ES,VITORIA,ITARARE,objetos
ES,VILA VELHA,PLANALTO,objetos
ES,CARIACICA,VERA CRUZ,objetos
ES,SAO GABRIEL DA PALHA,PARAISO,objetos
ES,COLATINA,FRANCISCO SIMONASSI,objetos
ES,SAO GABRIEL DA PALHA,CENTRO,objetos
ES,ARACRUZ,JACUPEMBA,objetos
ES,FUNDAO,PRAIA GRANDE,objetos
ES,VILA VELHA,ULISSES GUIMARAES,objetos
ES,LINHARES,NOVO HORIZONTE,objetos
ES,CARIACICA,SOTELANDIA,objetos
ES,GUARAPARI,AEROPORTO,objetos
ES,VILA VELHA,BARRAMARES,objetos
ES,VILA VELHA,PRAIA DAS GAIVOTAS,objetos
ES,SAO MATEUS,BOA VISTA,objetos
ES,CARIACICA,VILA CAPIXABA,objetos
ES,VITORIA,ILHA DAS CAIEIRAS,objetos
ES,SERRA,SAO DIOGO I,objetos
ES,CARIACICA,VISTA MAR,objetos
ES,NOVA VENECIA,CENTRO,objetos
ES,VITORIA,BELA VISTA,objetos
ES,VILA VELHA,RIVIERA DA BARRA,objetos
ES,CASTELO,ARACUI,objetos
ES,CARIACICA,BOA SORTE,objetos
ES,VIANA,MARCILIO DE NORONHA,objetos
ES,SERRA,CIDADE CONTINENTAL,objetos
ES,GUARAPARI,BAIRRO_NAO_INFORMADO,objetos
ES,VILA VELHA,BARRA DO JUCU,objetos
ES,SERRA,PRAIA DE CAPUBA,objetos
ES,ALFREDO CHAVES,BAIRRO_NAO_INFORMADO,objetos
ES,COLATINA,SAO SILVANO,objetos
ES,VILA VELHA,GUARANHUNS,objetos
ES,LINHARES,SAO RAFAEL,objetos
ES,SERRA,PARQUE RESIDENCIAL TUBARAO,objetos
ES,COLATINA,AYRTON SENNA,objetos
ES,LINHARES,ARACA,objetos
ES,BAIXO GUANDU,SAO VICENTE,objetos
ES,VIANA,UNIVERSAL,objetos
ES,SERRA,NOVA CARAPINA I,objetos
ES,SERRA,NOVA ALMEIDA CENTRO,objetos
ES,CONCEICAO DA BARRA,VILA DOS PESCADORES,objetos
ES,ARACRUZ,COQUEIRAL,objetos
ES,SERRA,POLO INSDUSTRIAL TUBARAO,objetos
ES,CARIACICA,SAO FRANCISCO,objetos
ES,CARIACICA,NOVA BRASILIA,objetos
ES,SERRA,CONJUNTO JACARAIPE,objetos
ES,CARIACICA,EXPEDITO,objetos
ES,COLATINA,VICENTE SOELA,objetos
ES,SERRA,SERRA CENTRO,objetos
ES,CARIACICA,ITAQUARI,objetos
ES,CARIACICA,VILA PRUDENCIO,objetos
ES,SERRA,EURICO SALLES,objetos
ES,VILA VELHA,ILHA DOS BENTOS,objetos
ES,MONTANHA,BAIRRO_NAO_INFORMADO,objetos
ES,SERRA,PLANALTO SERRANO,objetos
ES,VIANA,PRIMAVERA,objetos
ES,GUARAPARI,LAMEIRAO,objetos
ES,ANCHIETA,CENTRO,objetos
ES,JOAO NEIVA,DEMETRIO RIBEIRO,objetos
ES,SERRA,MORADA DE LARANJEIRAS,objetos
ES,SERRA,NOVA ZELANDIA,objetos
ES,SERRA,BICANGA,objetos
ES,CARIACICA,SANTO ANDRE,objetos
ES,GUARAPARI,VARZEA NOVA,objetos
ES,COLATINA,PONTE DO PANCAS,objetos
ES,ARACRUZ,GUANABARA,objetos
ES,CARIACICA,PORTO NOVO,objetos
ES,VILA VELHA,NOSSA SENHORA DA PENHA,objetos
ES,SERRA,COSTA DOURADA,objetos
ES,MUQUI,SAO DOMINGOS,objetos
ES,LINHARES,BOA VISTA,objetos
ES,SAO DOMINGOS DO NORTE,CENTRO,objetos
ES,MARATAIZES,CIDADE NOVA,objetos
ES,CARIACICA,VISTA DOURADA,objetos
ES,CARIACICA,PORTO DE CARIACICA,objetos
ES,GUARAPARI,TRES PRAIAS,objetos
ES,LINHARES,PALMITAL,objetos
ES,ITAPEMIRIM,BOM SERA,objetos
ES,CARIACICA,JARDIM CAMPO GRANDE,objetos
ES,LINHARES,INTERLAGOS,objetos
ES,SERRA,JACUHY,objetos
ES,SAO JOSE DO CALCADO,CENTRO,objetos
ES,VILA VELHA,JARDIM MARILANDIA,objetos
ES,CARIACICA,SANTANA,objetos
ES,SERRA,VALPARAISO,objetos
ES,VILA VELHA,RESIDENCIAL JABAETE,objetos
ES,VILA VELHA,JOAO GOULART,objetos
ES,VITORIA,ILHA DO PRINCIPE,objetos
ES,MARATAIZES,ILMENITA,objetos
ES,PANCAS,VILA NOVA,objetos
ES,BAIXO GUANDU,BAIRRO_NAO_INFORMADO,objetos
ES,SAO GABRIEL DA PALHA,GUSTAVO BOONE,objetos
ES,BAIXO GUANDU,SANTA MONICA,objetos
ES,SERRA,SERRA DOURADA I,objetos
ES,SERRA,CIDADE POMAR,objetos
ES,SERRA,VISTA DA SERRA I,objetos
ES,SERRA,SAO PATRICIO,objetos
ES,VITORIA,AEROPORTO,objetos
ES,SERRA,SERRA DOURADA II,objetos
ES,ITAPEMIRIM,BAIRRO_NAO_INFORMADO,objetos
ES,IUNA,QUILOMBO,objetos
ES,CARIACICA,VILA PALESTINA,objetos
ES,VITORIA,JESUS DE NAZARETH,objetos
ES,VITORIA,REDENCAO,objetos
ES,CACHOEIRO DE ITAPEMIRIM,MARBRASA,objetos
ES,GOVERNADOR LINDENBERG,NOVO BRASIL,objetos
ES,SANTA MARIA DE JETIBA,SAO LUIS,objetos
ES,SERRA,CHACARA PARREIRAL,objetos
ES,CARIACICA,NOVA ESPERANCA,objetos
ES,SERRA,NOVA CARAPINA II,objetos
ES,VILA VELHA,BOA VISTA I,objetos
ES,CACHOEIRO DE ITAPEMIRIM,CONDURU,objetos
ES,AFONSO CLAUDIO,BAIRRO_NAO_INFORMADO,objetos
ES,CACHOEIRO DE ITAPEMIRIM,IBITIQUARA,objetos
ES,SERRA,DIAMANTINA,objetos
ES,CARIACICA,ITAPEMIRIM,objetos
ES,COLATINA,SAO JUDAS TADEU,objetos
ES,VENDA NOVA DO IMIGRANTE,BANANEIRAS,objetos
ES,VITORIA,DA PENHA,objetos
ES,ARACRUZ,CORREGO ALEGRE,objetos
ES,VIANA,NOVA BETHANIA,objetos
ES,MARATAIZES,LAGOA FUNDA,objetos
ES,VILA VELHA,VALE ENCANTADO,objetos
ES,COLATINA,AEROPORTO,objetos
ES,SERRA,BARCELONA,objetos
ES,IBIRACU,CENTRO,objetos
ES,MONTANHA,LAJEDO,objetos
ES,MONTANHA,IRMA MARIA ZELIA PRUDENTE,objetos
ES,SANTA MARIA DE JETIBA,GARRAFAO,objetos
ES,ARACRUZ,SAO CAMILO,objetos
ES,VILA VELHA,PONTA DA FRUTA,objetos
ES,ITAGUACU,ITAIMBE,objetos
ES,SERRA,SAO FRANCISCO,objetos
ES,VILA VELHA,GAROTO,objetos
ES,COLATINA,COLATINA VELHA,objetos
ES,SERRA,NOVO PORTO CANOA,objetos
ES,LINHARES,LINHARES V,objetos
ES,VITORIA,HORTO,objetos
ES,GUACUI,BAIRRO_NAO_INFORMADO,objetos
ES,VILA VELHA,ILHA DA CONCEICAO,objetos
ES,CACHOEIRO DE ITAPEMIRIM,BNH,objetos
ES,ARACRUZ,MAR AZUL,objetos
ES,IUNA,PITO,objetos
ES,CARIACICA,TABAJARA,objetos
ES,CARIACICA,TUCUM,objetos
ES,SERRA,ENSEADA DE JACARAIPE,objetos
ES,VITORIA,JABOUR,objetos
ES,SERRA,JOSE DE ANCHIETA,objetos
ES,COLATINA,MARIA DAS GRACAS,objetos
ES,VITORIA,MORADA DE CAMBURI,objetos
ES,CARIACICA,BELA AURORA,objetos
ES,AFONSO CLAUDIO,SAO TARCISIO,objetos
ES,IRUPI,PEDREIRA,objetos
ES,CACHOEIRO DE ITAPEMIRIM,MORRO GRANDE,objetos
ES,VILA VELHA,DOM JOAO BATISTA,objetos
ES,ITAPEMIRIM,ITAOCA,objetos
ES,SERRA,MARINGA,objetos
ES,GUARAPARI,RIO GRANDE,objetos
ES,LINHARES,BNH,objetos
ES,MARECHAL FLORIANO,CENTRO,objetos
ES,SERRA,BELVEDERE,objetos
ES,ARACRUZ,ITAPUTERA,objetos
ES,SERRA,HELIO FERRAZ,objetos
ES,LINHARES,SANTA CRUZ,objetos
ES,ARACRUZ,VILA DO RIACHO,objetos
ES,CARIACICA,CAMPINA GRANDE,objetos
ES,CARIACICA,CAMPO VERDE,objetos
ES,ITAPEMIRIM,ROSA MEIRELES,objetos
ES,CASTELO,NITEROI,objetos
ES,SERRA,MANOEL PLAZA,objetos
ES,ATILIO VIVACQUA,BAIRRO_NAO_INFORMADO,objetos
ES,SERRA,TAQUARA I,objetos
ES,ARACRUZ,GUARANA,objetos
ES,SERRA,MATA DA SERRA,objetos
ES,MARATAIZES,CENTRO,objetos
ES,MONTANHA,CENTRO,objetos
ES,BOA ESPERANCA,VILA FERNANDES,objetos
ES,CARIACICA,SAO GERALDO,objetos
ES,GUARAPARI,PALMEIRAS,objetos
ES,LINHARES,PLANALTO,objetos
ES,CARIACICA,FLEXAL I,objetos
ES,NOVA VENECIA,BONFIM,objetos
ES,NOVA VENECIA,CRISTALINO,objetos
ES,MANTENOPOLIS,CENTRO,objetos
ES,CASTELO,CENTRO,objetos
ES,ANCHIETA,PRAIA DE GUANABARA,objetos
ES,SERRA,SAO GERALDO,objetos
ES,PEDRO CANARIO,BAIRRO_NAO_INFORMADO,objetos
ES,LINHARES,VILA IZABEL,objetos
ES,LINHARES,FARIAS,objetos
ES,CARIACICA,VILA ISABEL,objetos
ES,CACHOEIRO DE ITAPEMIRIM,INDEPENDENCIA,objetos
ES,ARACRUZ,SANTA ROSA,objetos
ES,VITORIA,ROMAO,objetos
ES,MONTANHA,VINHATICO,objetos
ES,ITAGUACU,BAIRRO_NAO_INFORMADO,objetos
ES,SERRA,VILA NOVA DE COLARES,objetos
ES,SAO MATEUS,AYRTON SENNA,objetos
ES,CACHOEIRO DE ITAPEMIRIM,AEROPORTO,objetos
ES,VILA VELHA,JARDIM GUADALAJARA,objetos
ES,SERRA,SOLAR DE ANCHIETA,objetos
ES,AFONSO CLAUDIO,PIRACEMA,objetos
ES,CARIACICA,RETIRO SAUDOSO,objetos
ES,BAIXO GUANDU,CENTRO,objetos
ES,BARRA DE SAO FRANCISCO,BAIRRO VILA LANDINHA,objetos
ES,VILA VELHA,XURY,objetos
ES,NOVA VENECIA,BEIRA RIO,objetos
ES,RIO BANANAL,SANTO ANTONIO,objetos
ES,SERRA,REIS MAGOS,objetos
ES,ICONHA,CENTRO,objetos
ES,VITORIA,ILHA DO FRADE,objetos
ES,BARRA DE SAO FRANCISCO,BAIRRO NOVA BARRA,objetos
ES,CARIACICA,BAIRRO_NAO_INFORMADO,objetos
ES,SERRA,CAMARA,objetos
ES,GOVERNADOR LINDENBERG,CENTRO,objetos
ES,SERRA,SANTA LUZIA,objetos
ES,LINHARES,LAGOA DO MEIO,objetos
ES,MIMOSO DO SUL,CENTRO,objetos
ES,VITORIA,MONTE BELO,objetos
ES,PIUMA,NITEROI,objetos
ES,COLATINA,SAO MIGUEL,objetos
ES,VITORIA,GRANDE VITORIA,objetos
ES,CACHOEIRO DE ITAPEMIRIM,NOVA BRASILIA,objetos
ES,VIANA,CAXIAS DO SUL,objetos
ES,NOVA VENECIA,ALTOE,objetos
ES,VITORIA,CARATOIRA,objetos
ES,VILA VELHA,PONTAL DAS GARCAS,objetos
ES,VENDA NOVA DO IMIGRANTE,CENTRO,objetos
ES,VILA VELHA,NOVA AMERICA,objetos
ES,PINHEIROS,VILA VERDE,objetos
ES,VITORIA,ANTONIO HONORIO,objetos
ES,VILA VELHA,BOA VISTA II,objetos
ES,SERRA,FAZENDA CASCATA,objetos
ES,IRUPI,CENTRO,objetos
ES,VILA VELHA,BRISAMAR,objetos
ES,SAO MATEUS,MORADA DO LAGO,objetos
ES,IBATIBA,BOA ESPERANCA,objetos
ES,VIANA,ARLINDO ANGELO VILLASCHI,objetos
ES,COLATINA,VILA LENIRA,objetos
ES,GUARAPARI,KUBITSCHEK,objetos
ES,VILA VELHA,JARDIM COLORADO,objetos
ES,CACHOEIRO DE ITAPEMIRIM,DOUTOR GILSON CARONE,objetos
ES,NOVA VENECIA,SAO CRISTOVAO,objetos
ES,VITORIA,BONFIM,objetos
ES,SAO GABRIEL DA PALHA,JARDIM DE INFANCIA,objetos
ES,AFONSO CLAUDIO,SAO VICENTE,objetos
ES,COLATINA,SANTOS DUMONT,objetos
ES,CARIACICA,ROSA DA PENHA,objetos
ES,SERRA,RESIDENCIAL JACARAIPE,objetos
ES,SAO MATEUS,VITORIA,objetos
ES,VITORIA,DE LOURDES,objetos
ES,SERRA,JARDIM BELA VISTA,objetos
ES,VENDA NOVA DO IMIGRANTE,BAIRRO_NAO_INFORMADO,objetos
ES,COLATINA,COLUMBIA,objetos
ES,VILA VELHA,VILA GUARANHUNS,objetos
ES,SAO MATEUS,PEDRA DAGUA,objetos
ES,ITAPEMIRIM,CAMPO ACIMA,objetos
ES,BARRA DE SAO FRANCISCO,BAIRRO COLINA,objetos
ES,IUNA,PEQUIA,objetos
ES,RIO NOVO DO SUL,SAO JOSE,objetos
ES,PINHEIROS,SANTO ANTONIO,objetos
ES,VILA VELHA,SANTA MONICA POPULAR,objetos
ES,IRUPI,BARRA SANTA ROSA,objetos
ES,ARACRUZ,BARRA DO RIACHO,objetos
ES,VITORIA,INHANGUETA,objetos
ES,JAGUARE,BAIRRO_NAO_INFORMADO,objetos
ES,CARIACICA,SAO GERALDO II,objetos
ES,COLATINA,SAO VICENTE,objetos
ES,BREJETUBA,BAIRRO_NAO_INFORMADO,objetos
ES,VITORIA,SANTA TEREZA,objetos
ES,SANTA MARIA DE JETIBA,SAO SEBASTIAO DO MEIO,objetos
ES,CACHOEIRO DE ITAPEMIRIM,AMARELO,objetos
ES,ITAPEMIRIM,GARRAFAO,objetos
ES,AGUIA BRANCA,BAIRRO_NAO_INFORMADO,objetos
ES,CACHOEIRO DE ITAPEMIRIM,FERROVIARIOS,objetos
ES,SAO MATEUS,AVIACAO,objetos
ES,JOAO NEIVA,BAIRRO_NAO_INFORMADO,objetos
ES,MARECHAL FLORIANO,BAIRRO_NAO_INFORMADO,objetos
ES,ITAGUACU,BEIRA RIO,objetos
ES,SERRA,PITANGA,objetos
ES,NOVA VENECIA,RUBIA,objetos
ES,CARIACICA,SANTA LUZIA,objetos
ES,VILA VALERIO,CENTRO,objetos
ES,LINHARES,JUPARANA,objetos
ES,SERRA,BOA VISTA I,objetos
ES,VITORIA,SANTO ANDRE,objetos
ES,SERRA,DIVINOPOLIS,objetos
ES,CARIACICA,SOTEMA,objetos
ES,ARACRUZ,IRAJA,objetos
ES,VILA VELHA,SANTA PAULA I,objetos
ES,CARIACICA,PADRE GABRIEL,objetos
ES,SAO MATEUS,MORADA DO RIBEIRAO,objetos
ES,LINHARES,NOSSA SENHORA DA CONCEICAO,objetos
ES,AFONSO CLAUDIO,CENTRO,objetos
ES,BOA ESPERANCA,CRUZEIRO,objetos
ES,SAO GABRIEL DA PALHA,BOA VISTA,objetos
ES,PINHEIROS,JUNDIA,objetos
ES,SERRA,LAGOA DE CARAPEBUS,objetos
ES,CARIACICA,CARIACICA SEDE,objetos
ES,GUARAPARI,ITAPEBUSSU,objetos
ES,VIANA,AREINHA,objetos
ES,ARACRUZ,PONTAL DO PIRAQUEACU,objetos
ES,ARACRUZ,SAO MARCOS,objetos
ES,CARIACICA,VISTA LINDA,objetos
ES,ARACRUZ,DECARLI,objetos
ES,SAO MATEUS,RIO PRETO,objetos
ES,ARACRUZ,BAIRRO_NAO_INFORMADO,objetos
ES,CACHOEIRO DE ITAPEMIRIM,MONTE LIBANO,objetos
ES,JOAO NEIVA,CENTRO,objetos
ES,CONCEICAO DA BARRA,SANTANA,objetos
ES,GUARAPARI,IPIRANGA,objetos
ES,ARACRUZ,GUAXINDIBA,objetos
ES,CARIACICA,ALZIRA RAMOS,objetos
ES,CARIACICA,PICA PAU,objetos
ES,ARACRUZ,FATIMA,objetos
ES,CONCEICAO DA BARRA,BRACO DO RIO,objetos
ES,CONCEICAO DO CASTELO,NICOLAU DE VARGAS E SILVA,objetos
ES,VILA VELHA,NORMILIA DA CUNHA,objetos
ES,LINHARES,DESENGANO,objetos
ES,SERRA,CAMPINHO DA SERRA II,objetos
ES,COLATINA,NOVO HORIZONTE,objetos
ES,ARACRUZ,PRAIA DOS PADRES,objetos
ES,VILA VELHA,BALNEARIO PONTA DA FRUTA,objetos
ES,SERRA,BARRO BRANCO,objetos
ES,FUNDAO,CENTRO,objetos
ES,MIMOSO DO SUL,PRATINHA,objetos
ES,VITORIA,SANTOS DUMONT,objetos
ES,GUARAPARI,BELA VISTA,objetos
ES,GUARAPARI,SAO JUDAS TADEU,objetos
ES,COLATINA,SAO MARCOS,objetos
ES,MARILANDIA,CENTRO,objetos
ES,IRUPI,BAIRRO_NAO_INFORMADO,objetos
ES,VILA VELHA,BAIRRO_NAO_INFORMADO,objetos
ES,CACHOEIRO DE ITAPEMIRIM,SANTA FE DE BAIXO,objetos
ES,ALTO RIO NOVO,ALTO RIO NOVO,objetos
ES,CARIACICA,ALICE COUTINHO,objetos
ES,SERRA,PLANICIE DA SERRA,objetos
ES,DOMINGOS MARTINS,CENTRO,objetos
ES,GUARAPARI,UNA,objetos
ES,CACHOEIRO DE ITAPEMIRIM,CENTRAL PARQUE,objetos
ES,SERRA,JOSE DE ANCHIETA II,objetos
ES,DOMINGOS MARTINS,PONTO ALTO,objetos
ES,JOAO NEIVA,VILA NOVA DE BAIXO,objetos
ES,SERRA,VISTA DA SERRA II,objetos
ES,CARIACICA,PLANETA,objetos
ES,MARATAIZES,BELO HORIZONTE,objetos
ES,MUQUI,SAO PEDRO,objetos
ES,CACHOEIRO DE ITAPEMIRIM,BELA VISTA,objetos
ES,VITORIA,BAIRRO_NAO_INFORMADO,objetos
ES,BOM JESUS DO NORTE,SAO JOAO,objetos
ES,VILA VELHA,JARDIM ASTECA,objetos
ES,COLATINA,BELA VISTA,objetos
ES,VITORIA,BARRO VERMELHO,objetos
ES,SERRA,SERRA DOURADA III,objetos
ES,CONCEICAO DA BARRA,NOVA ESPERANCA,objetos
ES,MANTENOPOLIS,SANTA LUZIA DE MANTENOPOLIS,objetos
ES,CONCEICAO DA BARRA,ANTONIO LOPEZ,objetos
ES,COLATINA,BARBADOS,objetos
ES,MARATAIZES,BELVEDERE,objetos
ES,VILA VELHA,INTERLAGOS I E II,objetos
ES,VILA VELHA,SANTA CLARA,objetos
ES,ARACRUZ,LIMAO,objetos
ES,SERRA,SAO MARCOS II,objetos
ES,SERRA,OURIMAR,objetos
ES,VILA VELHA,MORADA DO SOL,objetos
ES,ALEGRE,GUARAREMA,objetos
ES,ANCHIETA,RECANTO DO SOL,objetos
ES,ARACRUZ,VILA NOVA,objetos
ES,CACHOEIRO DE ITAPEMIRIM,WALDIR FURTADO AMORIM,objetos
ES,ANCHIETA,JUSTICA II,objetos
ES,CONCEICAO DA BARRA,COBRAICE,objetos
ES,MIMOSO DO SUL,SERRA,objetos
ES,ARACRUZ,ALDEIA,objetos
ES,SERRA,PRAIAMAR,objetos
ES,SERRA,SERRAMAR,objetos
ES,PRESIDENTE KENNEDY,CENTRO,objetos
ES,SANTA MARIA DE JETIBA,VILA NOVA,objetos
ES,DOMINGOS MARTINS,VILA VERDE,objetos
ES,CACHOEIRO DE ITAPEMIRIM,BURARAMA,objetos
ES,MUNIZ FREIRE,CENTRO,objetos
ES,SOORETAMA,PATIOBA,objetos
ES,APIACA,CENTRO,objetos
ES,COLATINA,LACE,objetos
ES,SAO MATEUS,SEAC,objetos
ES,CARIACICA,PORTO ENGENHO,objetos
ES,ATILIO VIVACQUA,SUMIDOURO,objetos
ES,MANTENOPOLIS,IPIRANGA,objetos
ES,CACHOEIRO DE ITAPEMIRIM,PARQUE DAS LARANJEIRAS,objetos
ES,MARATAIZES,ACAPULCO,objetos
ES,PINHEIROS,SAO JOAO DO SOBRADO,objetos
ES,PINHEIROS,VILA NOVA,objetos
ES,VILA VELHA,OLARIA,objetos
ES,SAO ROQUE DO CANAA,PICADAO DE SAO ROQUE,objetos
ES,COLATINA,HONORIO FRAGA,objetos
ES,CACHOEIRO DE ITAPEMIRIM,ZUMBI,objetos
ES,JERONIMO MONTEIRO,CENTRO,objetos
ES,CONCEICAO DA BARRA,URBES,objetos
ES,VILA VELHA,CIDADE DA BARRA,objetos
ES,GUARAPARI,SANTA ROSA,objetos
ES,CACHOEIRO DE ITAPEMIRIM,CORONEL BORGES,objetos
ES,ARACRUZ,COHAB II,objetos
ES,VILA VELHA,DARLY SANTOS,objetos
ES,RIO BANANAL,CENTRO,objetos
ES,COLATINA,ANTONIO DAMIANI,objetos
ES,GUARAPARI,RECANTO DA SEREIA,objetos
ES,JAGUARE,JIRAU,objetos
ES,LINHARES,COLINA,objetos
ES,CARIACICA,JARDIM DE ALAH,objetos
ES,VIANA,PIAPITANGUI,objetos
ES,CARIACICA,OPERARIO,objetos
ES,VIANA,INDUSTRIAL,objetos
ES,CARIACICA,VASCO DA GAMA,objetos
ES,CARIACICA,NOVA VALVERDE,objetos
ES,PANCAS,NOSSA SENHORA APARECIDA,objetos
ES,VITORIA,SANTA MARTHA,objetos
ES,COLATINA,MARIO GIURIZATO,objetos
ES,VIANA,JUCU,objetos
ES,PINHEIROS,CENTRO,objetos
ES,VITORIA,PIEDADE,objetos
ES,CARIACICA,TIRADENTES,objetos
ES,CACHOEIRO DE ITAPEMIRIM,MONTE CRISTO,objetos
ES,CONCEICAO DA BARRA,ITAUNAS,objetos
ES,APIACA,BAIRRO_NAO_INFORMADO,objetos
ES,GUARAPARI,AMARELO,objetos
ES,MIMOSO DO SUL,ALTO SERTAO SEBASTIAO,objetos
ES,SOORETAMA,CORREGO ALEGRE,objetos
ES,VENDA NOVA DO IMIGRANTE,SAO PEDRO,objetos
ES,CACHOEIRO DE ITAPEMIRIM,UNIAO,objetos
ES,VILA VELHA,PRAIA DOS RECIFES,objetos
ES,VITORIA,SAO JOSE,objetos
ES,CACHOEIRO DE ITAPEMIRIM,NOVO PARQUE,objetos
ES,GUACUI,QUINCAS MACHADO,objetos
ES,VIANA,MORADA DE VILA BETHANIA,objetos
ES,COLATINA,SAO BRAZ,objetos
ES,NOVA VENECIA,SAO FRANCISCO,objetos
ES,VARGEM ALTA,CENTRO,objetos
ES,COLATINA,VILA NOVA,objetos
ES,MARATAIZES,SANTA TEREZA,objetos
ES,COLATINA,SANTA MARGARIDA,objetos
ES,CACHOEIRO DE ITAPEMIRIM,SAO LUIZ GONZAGA,objetos
ES,VIANA,SOTECO,objetos
ES,GUARAPARI,PEROCAO,objetos
ES,SOORETAMA,ALEGRE,objetos
ES,SAO MATEUS,JAQUELINE,objetos
ES,BOM JESUS DO NORTE,CENTRO,objetos
ES,FUNDAO,DIRECAO,objetos
ES,MIMOSO DO SUL,MORRO DA PALHA,objetos
ES,VITORIA,DO MOSCOSO,objetos
ES,VITORIA,GURIGICA,objetos
ES,CACHOEIRO DE ITAPEMIRIM,IBC,objetos
