fonte_dados,categoria_macro,genero,cor,idade,faixa_etaria,municipio,bairro,sexo,cutis
violencia_domestica,violencia_social,,,47.0,45_54,COLATINA,MARIA DAS GRACAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,47.0,45_54,VITORIA,BENTO FERREIRA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,48.0,45_54,SANTA MARIA DE JETIBA,SAO LUIS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,48.0,45_54,SERRA,VISTA DA SERRA I,FEMININO,PARDA
violencia_domestica,violencia_social,,,49.0,45_54,CARIACICA,BUBU,FEMININO,INDIGENA
violencia_domestica,violencia_social,,,50.0,45_54,VILA VELHA,BARRA DO JUCU,FEMININO,PARDA
violencia_domestica,violencia_social,,,56.0,55_64,ALFREDO CHAVES,ZONA RURAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,59.0,55_64,CARIACICA,MUCURI,FEMININO,PARDA
violencia_domestica,violencia_social,,,62.0,55_64,PINHEIROS,JARDIM PLANALTO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,62.0,55_64,LINHARES,INTERLAGOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,78.0,65_PLUS,PINHEIROS,JARDIM PLANALTO,MASCULINO,PARDA
violencia_domestica,violencia_social,,,,,COLATINA,OLIVIO ZANOTELI,FEMININO,PARDA
violencia_domestica,violencia_social,,,,,CACHOEIRO DE ITAPEMIRIM,BOA VISTA,MASCULINO,S/I
violencia_domestica,violencia_social,,,,,CACHOEIRO DE ITAPEMIRIM,BOA VISTA,MASCULINO,S/I
violencia_domestica,violencia_social,,,7.0,0_14,LINHARES,INTERLAGOS,MASCULINO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,AFONSO CLAUDIO,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,18.0,18_24,IBIRACU,PEDRO PALACIOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,ARACRUZ,SEGATO,FEMININO,PARDA
violencia_domestica,violencia_social,,,20.0,18_24,ITAPEMIRIM,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,20.0,18_24,CARIACICA,NOVO HORIZONTE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,21.0,18_24,SAO MATEUS,CARAPINA,FEMININO,AMARELA
violencia_domestica,violencia_social,,,21.0,18_24,SAO MATEUS,SANTO ANTONIO,FEMININO,PARDA
violencia_domestica,violencia_social,,,24.0,18_24,IRUPI,ZONA RURAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,25.0,25_34,BARRA DE SAO FRANCISCO,BAIRRO CAMPO NOVO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,25.0,25_34,CACHOEIRO DE ITAPEMIRIM,VILA RICA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,25.0,25_34,MARATAIZES,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,LINHARES,INTERLAGOS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,25.0,25_34,CARIACICA,PORTO DE SANTANA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,27.0,25_34,SAO DOMINGOS DO NORTE,CAIXA DAGUA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,27.0,25_34,CACHOEIRO DE ITAPEMIRIM,MONTE BELO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,28.0,25_34,CACHOEIRO DE ITAPEMIRIM,VILA RICA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,28.0,25_34,VENDA NOVA DO IMIGRANTE,SAO JOSE DO ALTO VICOSA,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,COLATINA,CARLOS GERMANO NAUMANN,FEMININO,BRANCA
violencia_domestica,violencia_social,,,29.0,25_34,LINHARES,INTERLAGOS,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,ITAPEMIRIM,ITAIPAVA,FEMININO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,GUARAPARI,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,VILA VELHA,NOSSA SENHORA DA PENHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,SERRA,CARAPINA GRANDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,CARIACICA,CAMPO VERDE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,31.0,25_34,CARIACICA,SANTO ANDRE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,32.0,25_34,VITORIA,SANTOS REIS,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,VILA VELHA,VILA GARRIDO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,37.0,35_44,MARECHAL FLORIANO,VICTOR HUGO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,37.0,35_44,SERRA,NOVO HORIZONTE,FEMININO,PARDA
violencia_domestica,violencia_social,,,39.0,35_44,SANTA TERESA,CENTENARIO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,39.0,35_44,GUARAPARI,SANTA MONICA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,40.0,35_44,CARIACICA,PORTO DE CARIACICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,41.0,35_44,CONCEICAO DA BARRA,ZONA RURAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,ARACRUZ,BARRA DO RIACHO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,44.0,35_44,ITAGUACU,OTTO LUIZ HOFFMAN,FEMININO,PARDA
violencia_domestica,violencia_social,,,45.0,45_54,CACHOEIRO DE ITAPEMIRIM,BOA VISTA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,46.0,45_54,IBATIBA,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,47.0,45_54,SANTA MARIA DE JETIBA,SAO SEBASTIAO DO MEIO,FEMININO,PARDA
violencia_domestica,violencia_social,,,49.0,45_54,IUNA,PITO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,49.0,45_54,CACHOEIRO DE ITAPEMIRIM,PARQUE DAS LARANJEIRAS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,50.0,45_54,VENDA NOVA DO IMIGRANTE,BANANEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,52.0,45_54,COLATINA,OLIVIO ZANOTELI,FEMININO,PARDA
violencia_domestica,violencia_social,,,52.0,45_54,VITORIA,BENTO FERREIRA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,53.0,45_54,VILA VELHA,BOA VISTA II,FEMININO,PARDA
violencia_domestica,violencia_social,,,58.0,55_64,GUARAPARI,MUQUICABA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,59.0,55_64,SERRA,VISTA DA SERRA II,FEMININO,NEGRA
violencia_domestica,violencia_social,,,67.0,65_PLUS,BOM JESUS DO NORTE,CENTRO,MASCULINO,PARDA
violencia_domestica,violencia_social,,,16.0,15_17,SERRA,VILA NOVA DE COLARES,FEMININO,PARDA
violencia_domestica,violencia_social,,,20.0,18_24,CARIACICA,SANTA BARBARA,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,CONCEICAO DA BARRA,NOVA BETHANIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,CACHOEIRO DE ITAPEMIRIM,GUANDU,FEMININO,BRANCA
violencia_domestica,violencia_social,,,24.0,18_24,SERRA,BAIRRO DAS LARANJEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,COLATINA,VILA REAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,VITORIA,SAO CRISTOVAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,IBATIBA,BRASIL NOVO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,30.0,25_34,SANTA MARIA DE JETIBA,ALTO RIO TRIUNFO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,31.0,25_34,CACHOEIRO DE ITAPEMIRIM,SANTA HELENA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,31.0,25_34,VILA VELHA,ILHA DOS BENTOS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,31.0,25_34,SERRA,JARDIM CARAPINA,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,LINHARES,OUTRO LOCAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,32.0,25_34,VITORIA,GURIGICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,VILA VELHA,BOA VISTA II,FEMININO,NEGRA
violencia_domestica,violencia_social,,,35.0,35_44,GUARAPARI,MUQUICABA,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,LINHARES,NOVO HORIZONTE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,38.0,35_44,VILA VELHA,IBES,FEMININO,NEGRA
violencia_domestica,violencia_social,,,39.0,35_44,VITORIA,SANTA CLARA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,40.0,35_44,SAO GABRIEL DA PALHA,PROGRESSO,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,41.0,35_44,CARIACICA,SANTA BARBARA,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,CACHOEIRO DE ITAPEMIRIM,GUANDU,FEMININO,BRANCA
violencia_domestica,violencia_social,,,43.0,35_44,VILA VELHA,ILHA DAS FLORES,FEMININO,NEGRA
violencia_domestica,violencia_social,,,44.0,35_44,LINHARES,SANTA CRUZ,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,SERRA,PARQUE DAS GAIVOTAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,44.0,35_44,SERRA,PARQUE DAS GAIVOTAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,45.0,45_54,LINHARES,AVISO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,45.0,45_54,GUARAPARI,OUTRO LOCAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,46.0,45_54,LINHARES,OUTRO LOCAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,47.0,45_54,SERRA,CAMARA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,48.0,45_54,COLATINA,BELA VISTA,FEMININO,PARDA
violencia_domestica,violencia_social,,,50.0,45_54,CACHOEIRO DE ITAPEMIRIM,ALTO UNIAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,51.0,45_54,CACHOEIRO DE ITAPEMIRIM,COSTA E SILVA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,61.0,55_64,VENDA NOVA DO IMIGRANTE,SANTA CRUZ,FEMININO,BRANCA
violencia_domestica,violencia_social,,,62.0,55_64,AFONSO CLAUDIO,OUTRO LOCAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,72.0,65_PLUS,VITORIA,JABOUR,FEMININO,NEGRA
violencia_domestica,violencia_social,,,17.0,15_17,VILA VELHA,SANTA INES,MASCULINO,PARDA
violencia_domestica,violencia_social,,,18.0,18_24,MIMOSO DO SUL,MANGUEIRA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,19.0,18_24,VILA VELHA,SOTECO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,20.0,18_24,PRESIDENTE KENNEDY,SAO PAULO,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,COLATINA,SAO MIGUEL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,24.0,18_24,CARIACICA,PORTO DE CARIACICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,MONTANHA,ALCEBIADES,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,VILA VELHA,ALECRIM,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,VILA VELHA,RESIDENCIAL JABAETE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,28.0,25_34,JAGUARE,NOVO HORIZONTE,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,VILA VELHA,SANTA INES,FEMININO,NEGRA
violencia_domestica,violencia_social,,,30.0,25_34,VILA VELHA,VILA GARRIDO,FEMININO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,LINHARES,AVISO,FEMININO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,VILA VELHA,COCAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,IUNA,QUILOMBO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,34.0,25_34,ALEGRE,CENTRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,34.0,25_34,SERRA,ENSEADA DE JACARAIPE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,35.0,35_44,SERRA,LARANJEIRAS VELHA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,36.0,35_44,SAO JOSE DO CALCADO,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,36.0,35_44,VILA VELHA,COQUEIRAL DE ITAPARICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,LINHARES,SANTA CRUZ,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,VILA VELHA,VILA NOVA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,40.0,35_44,VITORIA,JARDIM DA PENHA,FEMININO,PARDA
violencia_domestica,violencia_social,,,41.0,35_44,VILA VELHA,PONTA DA FRUTA,FEMININO,AMARELA
violencia_domestica,violencia_social,,,41.0,35_44,ICONHA,SANTA LUZIA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,42.0,35_44,JAGUARE,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,44.0,35_44,ARACRUZ,GUARANA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,45.0,45_54,VITORIA,JARDIM DA PENHA,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,46.0,45_54,VIANA,ARLINDO ANGELO VILLASCHI,FEMININO,PARDA
violencia_domestica,violencia_social,,,46.0,45_54,VIANA,VILA BETHANIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,46.0,45_54,VILA VELHA,IBES,FEMININO,NEGRA
violencia_domestica,violencia_social,,,47.0,45_54,SERRA,TAQUARA I,FEMININO,NEGRA
violencia_domestica,violencia_social,,,47.0,45_54,CACHOEIRO DE ITAPEMIRIM,SOTURNO,FEMININO,PARDA
violencia_domestica,violencia_social,,,48.0,45_54,ITAPEMIRIM,ITAOCA,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,55.0,55_64,VILA VELHA,VALE ENCANTADO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,56.0,55_64,PANCAS,OPERARIO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,57.0,55_64,VILA VELHA,ALECRIM,S/I,PARDA
violencia_domestica,violencia_social,,,65.0,65_PLUS,VILA VELHA,SOTECO,FEMININO,PARDA
violencia_domestica,violencia_social,,,65.0,65_PLUS,SERRA,FEU ROSA,FEMININO,PARDA
violencia_domestica,violencia_social,,,68.0,65_PLUS,SANTA LEOPOLDINA,COLINA VERDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,69.0,65_PLUS,SERRA,TAQUARA I,MASCULINO,NEGRA
violencia_domestica,violencia_social,,,74.0,65_PLUS,MARATAIZES,BELVEDERE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,,,LINHARES,INTERLAGOS,S/I,AMARELA
violencia_domestica,violencia_social,,,,,RIO BANANAL,SAO SEBASTIAO,S/I,PARDA
violencia_domestica,violencia_social,,,14.0,0_14,ARACRUZ,VILA DO RIACHO,FEMININO,PARDA
violencia_domestica,violencia_social,,,17.0,15_17,BREJETUBA,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,21.0,18_24,ALEGRE,CHARQUEADA,FEMININO,PARDA
violencia_domestica,violencia_social,,,21.0,18_24,COLATINA,COLUMBIA,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,22.0,18_24,GUARAPARI,SANTA MONICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,CACHOEIRO DE ITAPEMIRIM,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,23.0,18_24,CONCEICAO DA BARRA,ZONA RURAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,24.0,18_24,SERRA,CARAPINA GRANDE,FEMININO,AMARELA
violencia_domestica,violencia_social,,,24.0,18_24,ITAPEMIRIM,BREJO GRANDE DO NORTE,FEMININO,AMARELA
violencia_domestica,violencia_social,,,25.0,25_34,NOVA VENECIA,SAO CRISTOVAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,25.0,25_34,VITORIA,MARIA ORTIZ,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,SERRA,CHACARA PARREIRAL,FEMININO,PARDA
violencia_domestica,violencia_social,,,26.0,25_34,CARIACICA,VERA CRUZ,FEMININO,NEGRA
violencia_domestica,violencia_social,,,26.0,25_34,GUARAPARI,SAO GABRIEL,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,VILA VELHA,VALE ENCANTADO,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,VILA VELHA,VALE ENCANTADO,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,SERRA,JARDIM LIMOEIRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,27.0,25_34,SERRA,JARDIM CARAPINA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,28.0,25_34,VILA VELHA,PRAIA DE ITAPARICA,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,CARIACICA,SANTANA,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,29.0,25_34,PRESIDENTE KENNEDY,MAROBA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,30.0,25_34,VILA VELHA,SAO CONRADO,MASCULINO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,SANTA TERESA,JARDIM DA MONTANHA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,31.0,25_34,BARRA DE SAO FRANCISCO,BAIRRO IRMAOS FERNANDES,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,CARIACICA,PADRE GABRIEL,FEMININO,NEGRA
violencia_domestica,violencia_social,,,31.0,25_34,SAO MATEUS,OUTRO LOCAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,31.0,25_34,SERRA,CARAPINA GRANDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,ARACRUZ,VILA RICA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,32.0,25_34,CARIACICA,ITACIBA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,32.0,25_34,SERRA,RESIDENCIAL VISTA DO MESTRE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,33.0,25_34,ARACRUZ,SAO JOSE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,34.0,25_34,VILA VELHA,SAO CONRADO,FEMININO,PARDA
violencia_domestica,violencia_social,,,34.0,25_34,VILA VELHA,SAO CONRADO,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,LINHARES,PLANALTO,FEMININO,PARDA
violencia_domestica,violencia_social,,,35.0,35_44,SERRA,NOVO PORTO CANOA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,36.0,35_44,SERRA,COLINA DE LARANJEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,37.0,35_44,IRUPI,CENTRO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,38.0,35_44,CACHOEIRO DE ITAPEMIRIM,ABELARDO MACHADO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,39.0,35_44,SERRA,JOSE DE ANCHIETA II,FEMININO,PARDA
violencia_domestica,violencia_social,,,40.0,35_44,COLATINA,ANTONIO DAMIANI,FEMININO,PARDA
violencia_domestica,violencia_social,,,40.0,35_44,SERRA,CASTELANDIA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,41.0,35_44,GUARAPARI,IPIRANGA,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,ARACRUZ,VILA DO RIACHO,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,VILA VELHA,VILA GARRIDO,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,LINHARES,NOVA ESPERANCA,FEMININO,PARDA
violencia_domestica,violencia_social,,,42.0,35_44,VILA VELHA,RESIDENCIAL JABAETE,FEMININO,NEGRA
violencia_domestica,violencia_social,,,42.0,35_44,CARIACICA,BANDEIRANTES,FEMININO,PARDA
violencia_domestica,violencia_social,,,46.0,45_54,CARIACICA,SANTANA,FEMININO,NEGRA
violencia_domestica,violencia_social,,,46.0,45_54,IBIRACU,CAMPAGNARO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,46.0,45_54,VITORIA,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,47.0,45_54,SERRA,RESIDENCIAL JACARAIPE,FEMININO,PARDA
violencia_domestica,violencia_social,,,49.0,45_54,CACHOEIRO DE ITAPEMIRIM,PARQUE DAS LARANJEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,50.0,45_54,SERRA,FEU ROSA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,51.0,45_54,LINHARES,ARACA,FEMININO,PARDA
violencia_domestica,violencia_social,,,53.0,45_54,GUARAPARI,MUQUICABA,FEMININO,PARDA
violencia_domestica,violencia_social,,,56.0,55_64,VILA VELHA,ARIBIRI,FEMININO,BRANCA
violencia_domestica,violencia_social,,,57.0,55_64,COLATINA,BELA VISTA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,65.0,65_PLUS,MARILANDIA,INDUSTRIAL,FEMININO,BRANCA
violencia_domestica,violencia_social,,,,,COLATINA,NOVO HORIZONTE,FEMININO,PARDA
violencia_domestica,violencia_social,,,14.0,0_14,BREJETUBA,CORREGO GRANDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,14.0,0_14,LINHARES,AVISO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,18.0,18_24,VILA VELHA,JARDIM ASTECA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,20.0,18_24,ARACRUZ,VILA NOVA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,20.0,18_24,ARACRUZ,VILA NOVA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,21.0,18_24,LINHARES,INTERLAGOS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,21.0,18_24,PRESIDENTE KENNEDY,JAQUEIRA,FEMININO,PARDA
violencia_domestica,violencia_social,,,21.0,18_24,CARIACICA,SANTO ANTONIO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,21.0,18_24,VARGEM ALTA,CENTRO,FEMININO,PARDA
violencia_domestica,violencia_social,,,22.0,18_24,SANTA TERESA,CALDEIRAO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,22.0,18_24,SAO MATEUS,NOVA ERA,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,SERRA,VILA NOVA DE COLARES,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,CARIACICA,CRUZEIRO DO SUL,FEMININO,PARDA
violencia_domestica,violencia_social,,,23.0,18_24,SERRA,CENTRAL CARAPINA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,24.0,18_24,SERRA,BALNEARIO DE CARAPEBUS,FEMININO,PARDA
violencia_domestica,violencia_social,,,24.0,18_24,PINHEIROS,GALILEIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,24.0,18_24,ARACRUZ,VILA NOVA,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,24.0,18_24,ARACRUZ,VILA NOVA,MASCULINO,BRANCA
violencia_domestica,violencia_social,,,24.0,18_24,CARIACICA,CAMPO VERDE,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,25.0,25_34,SAO GABRIEL DA PALHA,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,25.0,25_34,VITORIA,JOANA DARC,FEMININO,NEGRA
violencia_domestica,violencia_social,,,26.0,25_34,BREJETUBA,CORREGO GRANDE,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,COLATINA,HONORIO FRAGA,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,CARIACICA,ITANGUA,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,APIACA,CENTRO,FEMININO,BRANCA
violencia_domestica,violencia_social,,,27.0,25_34,VITORIA,FORTE SAO JOAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,CARIACICA,ALTO DA BOA VISTA,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,VIANA,NOVA BETHANIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,27.0,25_34,PIUMA,LAGO AZUL,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,LINHARES,AVISO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,28.0,25_34,BARRA DE SAO FRANCISCO,BAIRRO VILA LUCIENE,FEMININO,PARDA
violencia_domestica,violencia_social,,,28.0,25_34,LINHARES,AVISO,FEMININO,NEGRA
violencia_domestica,violencia_social,,,29.0,25_34,SERRA,SERRAMAR,FEMININO,BRANCA
violencia_domestica,violencia_social,,,29.0,25_34,ARACRUZ,SAO JOSE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,29.0,25_34,MONTANHA,FUNDAO,FEMININO,INDETERMINADA
violencia_domestica,violencia_social,,,29.0,25_34,RIO BANANAL,SAO SEBASTIAO,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,CARIACICA,CAMPO VERDE,FEMININO,BRANCA
violencia_domestica,violencia_social,,,29.0,25_34,VITORIA,ITARARE,FEMININO,PARDA
violencia_domestica,violencia_social,,,29.0,25_34,VILA VELHA,JARDIM ASTECA,FEMININO,BRANCA
violencia_domestica,violencia_social,,,29.0,25_34,CACHOEIRO DE ITAPEMIRIM,DOUTOR GILSON CARONE,FEMININO,PARDA
violencia_domestica,violencia_social,,,30.0,25_34,SERRA,BAIRRO DAS LARANJEIRAS,FEMININO,PARDA
violencia_domestica,violencia_social,,,31.0,25_34,LINHARES,INTERLAGOS,FEMININO,BRANCA
violencia_domestica,violencia_social,,,31.0,25_34,NOVA VENECIA,SAO CRISTOVAO,MASCULINO,PARDA
violencia_domestica,violencia_social,,,32.0,25_34,LINHARES,PLANALTO,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,VILA VELHA,ARIBIRI,FEMININO,PARDA
violencia_domestica,violencia_social,,,33.0,25_34,GUACUI,SAO ROMAO,FEMININO,AMARELA
violencia_domestica,violencia_social,,,33.0,25_34,IUNA,PEQUIA,FEMININO,PARDA
violencia_domestica,violencia_social,,,34.0,25_34,MARILANDIA,GERMANO,FEMININO,NEGRA
