data_fato,hora_fato,grupo_incidente,tipo_incidente,uf,municipio,bairro,tipo_local,fonte_dados,categoria_macro,ano,mes,mes_nome,data_mes,dia_da_semana_num,dia_da_semana,fim_de_semana,hora_num,periodo_dia
2025-02-01,10:30:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,COLATINA,PERPETUO SOCORRO,OUTRO LOCAL,estelionatos,patrimonial,2025,2,FEV,2025-02-01,5,SAB,True,10.0,MANHA
2025-02-01,17:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,VITORIA,BAIRRO_NAO_INFORMADO,AMBIENTE WEB,estelionatos,patrimonial,2025,2,FEV,2025-02-01,5,SAB,True,17.0,TARDE
2025-02-01,16:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,VILA VELHA,VILA GUARANHUNS,RESIDENCIA,estelionatos,patrimonial,2025,2,FEV,2025-02-01,5,SAB,True,16.0,TARDE
2025-02-01,11:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,VITORIA,JARDIM DA PENHA,RESIDENCIA,estelionatos,patrimonial,2025,2,FEV,2025-02-01,5,SAB,True,11.0,MANHA
2025-02-01,12:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,LINHARES,INTERLAGOS,AMBIENTE WEB,estelionatos,patrimonial,2025,2,FEV,2025-02-01,5,SAB,True,12.0,TARDE
2025-02-01,13:25:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,VITORIA,PONTAL DE CAMBURI,AMBIENTE WEB,estelionatos,patrimonial,2025,2,FEV,2025-02-01,5,SAB,True,13.0,TARDE
2025-02-01,12:44:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,ICONHA,BOM DESTINO,RESIDENCIA,estelionatos,patrimonial,2025,2,FEV,2025-02-01,5,SAB,True,12.0,TARDE
2025-02-01,10:30:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,VITORIA,UNIVERSITARIO,RESIDENCIA,estelionatos,patrimonial,2025,2,FEV,2025-02-01,5,SAB,True,10.0,MANHA
2025-02-01,12:35:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,VITORIA,GRANDE VITORIA,COMERCIO,estelionatos,patrimonial,2025,2,FEV,2025-02-01,5,SAB,True,12.0,TARDE
2025-02-01,21:29:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,ALEGRE,ANUTIBA,VIA PUBLICA,estelionatos,patrimonial,2025,2,FEV,2025-02-01,5,SAB,True,21.0,NOITE
2025-02-01,16:38:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,SERRA,BAIRRO_NAO_INFORMADO,AMBIENTE WEB,estelionatos,patrimonial,2025,2,FEV,2025-02-01,5,SAB,True,16.0,TARDE
2025-02-01,10:00:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,CACHOEIRO DE ITAPEMIRIM,SAO LUIZ GONZAGA,RESIDENCIA,estelionatos,patrimonial,2025,2,FEV,2025-02-01,5,SAB,True,10.0,MANHA
2025-02-01,11:51:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,JERONIMO MONTEIRO,PARADA CRISTAL,AMBIENTE WEB,estelionatos,patrimonial,2025,2,FEV,2025-02-01,5,SAB,True,11.0,MANHA
2025-02-01,13:22:00,CRIMES CONTRA PATRIMONIO,CRIMES CONTRA PATRIMONIO ESTELIONATO FRAUDE,ES,GUARAPARI,BAIRRO_NAO_INFORMADO,OUTRO LOCAL,estelionatos,patrimonial,2025,2,FEV,2025-02-01,5,SAB,True,13.0,TARDE
