_id,Nº OCORRÊNCIA,DATA DO FATO,HORA DO FATO,GRUPO DE INCIDENTE,TIPO DE INCIDENTE,UF,MUNICÍPIO,BAIRRO,LOGRADOURO,TIPO DE LOCAL
39,56846457,2025-07-01T00:00:00,13:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,SAO FRANCISCO,S/I,OUTRO LOCAL
40,56855690,2025-07-01T00:00:00,13:47:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,REPUBLICA,S/I,OUTRO LOCAL
41,56885744,2025-07-01T00:00:00,11:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,COBI DE CIMA,RUA ORLANDO PEREIRA,AMBIENTE WEB
42,56908383,2025-07-01T00:00:00,16:09:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,JARDIM BOTANICO,RUA COLATINA,AMBIENTE WEB
43,56968551,2025-07-01T00:00:00,18:50:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VIANA,UNIVERSAL,RUA SÃO JOSÉ,RESIDÊNCIA
44,57636980,2025-07-01T00:00:00,22:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,AV EUGENIO PACHECO DE QUEIROZ,OUTRO LOCAL
45,56835682,2025-08-01T00:00:00,07:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,BAIRRO DAS LARANJEIRAS,RUA SAO PEDRO,AMBIENTE WEB
46,56837193,2025-08-01T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,SAO PEDRO,RUA FELIPE CAMARAO,RESIDÊNCIA
47,56837331,2025-08-01T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,SAO PEDRO,RUA FELIPE CAMARAO,RESIDÊNCIA
48,56838426,2025-08-01T00:00:00,10:47:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
49,56845786,2025-08-01T00:00:00,15:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
50,56845824,2025-08-01T00:00:00,19:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM DA PENHA,RUA DOUTOR CYRO LOPES PEREIRA,AMBIENTE WEB
51,56846925,2025-08-01T00:00:00,15:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,SAO FRANCISCO,RUA AGENOR VASCONCELOS,AMBIENTE WEB
52,56848577,2025-08-01T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,MORADA DE SANTA FE,RUA ANGELA,AGÊNCIA BANCÁRIA
53,56851611,2025-08-01T00:00:00,09:48:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VIANA,ANTARTICA,CASA,AMBIENTE WEB
54,56851617,2025-08-01T00:00:00,19:07:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VIANA,VALE DO SOL,RUA BARAO DE MESQUITA,RESIDÊNCIA
55,56975275,2025-08-01T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CONCEICAO DA BARRA,MARCILIO DIAS I,RUA DAMACENO XAVIER,AMBIENTE WEB
56,56848470,2025-09-01T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,MORADA DE SANTA FE,RUA DONA TEREZA,AGÊNCIA BANCÁRIA
57,56848817,2025-09-01T00:00:00,08:40:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,CAMPINA GRANDE,RUA HORIZONTE FELIZ,AMBIENTE WEB
58,56850419,2025-09-01T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,RUA DESEMBARGADOR EURIPEDES Q VALLE,AMBIENTE WEB
59,56850579,2025-09-01T00:00:00,13:24:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,PLANALTO SERRANO,RUA SAO DOMINGOS,AMBIENTE WEB
60,56855416,2025-09-01T00:00:00,21:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,AV DR HERWAN MODENESE WANDERLEY,AMBIENTE WEB
61,56859322,2025-09-01T00:00:00,22:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,COQUEIRAL DE ITAPARICA,RUA OITO,AMBIENTE WEB
62,56860007,2025-09-01T00:00:00,10:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,SANTO ANTONIO,TRAVESSA JOSÉ VELOSO,OUTRO LOCAL
63,56888063,2025-09-01T00:00:00,16:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,CACAROCA,CASA,VEÍCULO
64,56888352,2025-09-01T00:00:00,11:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,OUTRO LOCAL,S/I,AMBIENTE WEB
65,56888975,2025-09-01T00:00:00,22:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,GUARANHUNS,RUA DEMOCRITO SILVA,AMBIENTE WEB
66,56907195,2025-09-01T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,SANTO ANDRE,RUA S BERNARDO,AMBIENTE WEB
67,56914770,2025-09-01T00:00:00,18:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,RUA MARIA DOS SANTOS CUNHA,OUTRO LOCAL
68,56970831,2025-09-01T00:00:00,13:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,OUTRO LOCAL,S/I,AMBIENTE WEB
69,56856444,2025-10-01T00:00:00,09:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,CIDADE CONTINENTAL,S/I,AMBIENTE WEB
70,56862894,2025-10-01T00:00:00,16:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,BICANGA,RUA MANOEL DE ARAUJO B ALEGRE,RESIDÊNCIA
71,56886066,2025-10-01T00:00:00,14:31:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,VILA CAPIXABA,CASA,OUTRO LOCAL
72,56888318,2025-10-01T00:00:00,17:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,OUTRO LOCAL,S/I,AMBIENTE WEB
73,56888528,2025-10-01T00:00:00,18:45:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,RIO MARINHO,RUA E,AMBIENTE WEB
74,56889020,2025-10-01T00:00:00,16:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CONCEICAO DA BARRA,NOVA BETHANIA,RUA VINTE DOIS DE NOVEMBRO,RESIDÊNCIA
75,56914808,2025-10-01T00:00:00,10:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VARGEM ALTA,PROSPERIDADE,ZONA RURAL,AMBIENTE WEB
76,56914821,2025-10-01T00:00:00,19:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VARGEM ALTA,SANTO ANTONIO,ZONA RURAL DE SANTO ANTONIO,RESIDÊNCIA
77,56967005,2025-10-01T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,SANTO ANDRE,AV BEIRA RIO,AMBIENTE WEB
78,56969681,2025-10-01T00:00:00,18:44:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,ITAPEMIRIM,S/I,AMBIENTE WEB
79,57178991,2025-10-01T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,AV DANTE MICHELINE,AMBIENTE WEB
80,56872581,2025-11-01T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,BARRA DE SAO FRANCISCO,BAIRRO CRUZEIRO,RUA AIRTON SENNA,AMBIENTE WEB
81,56879955,2025-11-01T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,GUARAPARI,PRAIA DO MORRO,RUA LIDU,AMBIENTE WEB
82,56886225,2025-11-01T00:00:00,22:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,ALVORADA,S/I,OUTRO LOCAL
83,57040289,2025-11-01T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,DO QUADRO,RUA PEDRO ROSINO DA SILVA,AMBIENTE WEB
84,57172560,2025-11-01T00:00:00,13:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SANTA TERESA,OUTRO LOCAL,S/I,OUTRO LOCAL
85,56884211,2025-12-01T00:00:00,15:27:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,INDUSTRIAL,RUA SOL NASCENTE,OUTRO LOCAL
86,56895326,2025-12-01T00:00:00,13:20:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,COBI DE CIMA,RUA ANGELO BOTTECHIA,OUTRO LOCAL
87,56904125,2025-12-01T00:00:00,07:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,AVENIDA GOVERNADOR EURICO RESENDE,AMBIENTE WEB
88,56969798,2025-12-01T00:00:00,16:33:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,ROSA DA PENHA,RUA PROFESSOR JADILSON COSTA DE ALMEIDA,AMBIENTE WEB
89,56985753,2025-12-01T00:00:00,03:09:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,PARQUE RESIDENCIAL TUBARAO,333,OUTRO LOCAL
90,57039382,2025-12-01T00:00:00,15:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM DA PENHA,RUA DOUTOR DIDO FONTES,AMBIENTE WEB
91,57123989,2025-12-01T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,PRAIA DE ITAPARICA,AV ESTUDANTE JOSE JULIO DE SOUZA,AMBIENTE WEB
92,57458310,2025-12-01T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
93,56889065,2025-01-13T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
94,56889394,2025-01-13T00:00:00,11:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,BELA AURORA,S/I,OUTRO LOCAL
95,56890191,2025-01-13T00:00:00,15:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
96,56890560,2025-01-13T00:00:00,09:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SANTA TERESA,CENTENARIO,RUA BERNARDINO MONTEIRO,AMBIENTE WEB
97,56894819,2025-01-13T00:00:00,16:33:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,S/I,AMBIENTE WEB
98,56895940,2025-01-13T00:00:00,08:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,OUTRO LOCAL,S/I,VIA PÚBLICA
99,56896577,2025-01-13T00:00:00,12:36:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CONCEICAO DA BARRA,CENTRO,RUA CAPITAO ANTERO FARIA,OUTRO LOCAL
100,56897133,2025-01-13T00:00:00,15:50:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,CENTRO,RUA ALBERTO DE OLIVEIRA SANTOS,AMBIENTE WEB
101,56897295,2025-01-13T00:00:00,15:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,MORADA DE LARANJEIRAS,AV MINAS GERAIS,AMBIENTE WEB
102,56899180,2025-01-13T00:00:00,22:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,ITANGUA,RUA CLARICIO ALVES RIBEIRO,RESIDÊNCIA
103,56914833,2025-01-13T00:00:00,10:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VARGEM ALTA,PARAISO,S/I,AMBIENTE WEB
104,56971323,2025-01-13T00:00:00,15:40:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,VILA ISABEL,S/I,AMBIENTE WEB
105,57018599,2025-01-13T00:00:00,20:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ARACRUZ,SEGATO,EURICO DE AGUIAR SALLES,RESIDÊNCIA
106,58058550,2025-01-13T00:00:00,09:38:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SANTA TERESA,OUTRO LOCAL,AV DA PENHA,VIA PÚBLICA
107,56897499,2025-01-14T00:00:00,10:40:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SANTA TERESA,VILA NOVA,RUA DECKI RUSCHI,AMBIENTE WEB
108,56898154,2025-01-14T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,VALPARAISO,RUA SANTOS DUMONT,AMBIENTE WEB
109,56899409,2025-01-14T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
110,56904114,2025-01-14T00:00:00,09:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,AV GELU VERVLOET DOS SANTOS,AMBIENTE WEB
111,56906451,2025-01-14T00:00:00,14:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,BARRA DE SAO FRANCISCO,OUTRO LOCAL,CENTRO,OUTRO LOCAL
112,56907075,2025-01-14T00:00:00,11:23:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,AGUIA BRANCA,JOAO PAULO II,RUA VISTA LINDA,AMBIENTE WEB
113,56913586,2025-01-14T00:00:00,11:39:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,COLINA DA SERRA,AV MESTRE ALVARO,CONSULTORIO
114,56913658,2025-01-14T00:00:00,17:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,CASCATA,RUA ALECRIM,RESIDÊNCIA
115,56914247,2025-01-14T00:00:00,21:44:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,FLEXAL I,ALAMEDA EDSON GROSMAN CARDOSO,OUTRO LOCAL
116,56914830,2025-01-14T00:00:00,05:45:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VARGEM ALTA,SAO JOSE DE FRUTEIRA,AV JULIO GUIDI,RESIDÊNCIA
117,56977556,2025-01-14T00:00:00,14:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,MORADA DE LARANJEIRAS,RUA GUARUJA,OUTRO LOCAL
118,56987879,2025-01-14T00:00:00,18:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,FEU ROSA,RUA RECANTO VERDE,AMBIENTE WEB
119,57015688,2025-01-14T00:00:00,16:06:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,CAMPO GRANDE,RUA GIL VELOSO,AMBIENTE WEB
120,56905734,2025-01-15T00:00:00,10:05:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,S/I,AMBIENTE WEB
121,56907150,2025-01-15T00:00:00,08:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,TABUAZEIRO,RUA JOSE MACHADO,AMBIENTE WEB
122,56907881,2025-01-15T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
123,56914274,2025-01-15T00:00:00,10:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,NOVA BRASILIA,RUA GUARAPARI,AMBIENTE WEB
124,56915098,2025-01-15T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,CENTRO,RUA 7 DE SETEMBRO,AMBIENTE WEB
125,56916445,2025-01-15T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,SANTA PAULA II,RUA SANTA MARTA,AMBIENTE WEB
126,56917931,2025-01-15T00:00:00,21:40:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,ARACRUZ,VILA NOVA,S/I,AMBIENTE WEB
127,56918090,2025-01-15T00:00:00,17:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CONCEICAO DA BARRA,OUTRO LOCAL,RUA DEZESSEIS,RESIDÊNCIA
128,56918378,2025-01-15T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,JARDIM LIMOEIRO,RU XF,AMBIENTE WEB
129,57014491,2025-01-15T00:00:00,14:43:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,ITAPEMIRIM,RUA DINAMARCA,AMBIENTE WEB
130,57039627,2025-01-15T00:00:00,06:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,MATA DA PRAIA,S/I,AMBIENTE WEB
131,57057526,2025-01-15T00:00:00,09:36:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,OUTRO LOCAL,S/I,AMBIENTE WEB
132,56917447,2025-01-16T00:00:00,10:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,JARDIM AMERICA,HAITIANAS,RESIDÊNCIA
133,56924072,2025-01-16T00:00:00,16:34:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,VILA CAPIXABA,S/I,RESIDÊNCIA
134,56927754,2025-01-16T00:00:00,17:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,ENSEADA DO SUA,RUA ARY SIQUEIRA,AMBIENTE WEB
135,56955484,2025-01-16T00:00:00,15:07:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,EXPEDITO,RUA GENESIO LOUREIRO,OUTRO LOCAL
136,56955488,2025-01-16T00:00:00,17:20:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,JARDIM DE ALAH,RUA CARLOS DRUMMOND DE ANDRADE,AMBIENTE WEB
137,56955887,2025-01-16T00:00:00,20:15:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,BOA SORTE,AV ZANOTTI,OUTRO LOCAL
138,56962577,2025-01-16T00:00:00,13:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,PORTO CANOA,RUA PROJETADA 3,AMBIENTE WEB
139,56967451,2025-01-16T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,RESIDENCIAL CENTRO DA SERRA,"RUA ABONIDAM, LOTE 6",AMBIENTE WEB
140,56975208,2025-01-16T00:00:00,10:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CASTELO,CENTRO,CASTELO,COMÉRCIO
141,57028531,2025-01-16T00:00:00,11:36:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM DA PENHA,S/I,RESIDÊNCIA
142,57037147,2025-01-16T00:00:00,19:25:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,CAMPINHO DA SERRA I,S/I,OUTRO LOCAL
143,57057831,2025-01-16T00:00:00,09:28:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,OUTRO LOCAL,S/I,OUTRO LOCAL
144,56927216,2025-01-17T00:00:00,06:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SANTA MARIA DE JETIBA,OUTRO LOCAL,S/I,AMBIENTE WEB
145,56928645,2025-01-17T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,RESISTENCIA,RUA CURVA DA MORTE,AMBIENTE WEB
146,56952826,2025-01-17T00:00:00,05:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,ITACIBA,RUA HUGO SILVEIRA,OUTRO LOCAL
147,56953770,2025-01-17T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
148,56956019,2025-01-17T00:00:00,08:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,COLATINA,SAO VICENTE,RUA MANOEL ANTUNES MOREIRA,AMBIENTE WEB
149,56973814,2025-01-17T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,CRUZEIRO DO SUL,RUA D PEDRO II,AMBIENTE WEB
150,57031151,2025-01-17T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,SEAC,RODOCON,VIA PÚBLICA
151,57078699,2025-01-17T00:00:00,12:23:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SERRA,CAMPINHO DA SERRA II,AV MESTRE ALVARO,OUTRO LOCAL
152,56952585,2025-01-18T00:00:00,14:45:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,RUA DESEMB EURUPEDES QUEIROZ DO VALE,OUTRO LOCAL
153,56952625,2025-01-18T00:00:00,08:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,JARDIM CAMBURI,RUA ALICE BUMACHAR NEFFA,AMBIENTE WEB
154,56955883,2025-01-18T00:00:00,12:14:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,RIO MARINHO,RUA JASMIN,AMBIENTE WEB
155,56962927,2025-01-18T00:00:00,21:25:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,PRIMEIRO DE MAIO,RUA SEBASTIÃO INACIO DA SILVA,RESIDÊNCIA
156,57028022,2025-01-18T00:00:00,15:53:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,PINHEIROS,OUTRO LOCAL,AVENIDA ADELINO QUEIROZ,AMBIENTE WEB
157,57028056,2025-01-18T00:00:00,10:00:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,MATA DA PRAIA,S/I,OUTRO LOCAL
158,56962895,2025-01-19T00:00:00,16:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,VILA GARRIDO,S/I,AMBIENTE WEB
159,56990360,2025-01-19T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VILA VELHA,VILA GARRIDO,RUA NOVA,AMBIENTE WEB
160,57016617,2025-01-19T00:00:00,13:20:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,CARIACICA,OUTRO LOCAL,CASA,OUTRO LOCAL
161,57027514,2025-01-19T00:00:00,15:30:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SANTA TERESA,CANAA,S/I,AMBIENTE WEB
162,56955013,2025-01-20T00:00:00,Indeterminada,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,VITORIA,ILHA DE SANTA MARIA,LAD MANOEL MINDELA,AMBIENTE WEB
163,56955921,2025-01-20T00:00:00,11:50:00,CRIMES DIVERSOS,CRIMES DIVERSOS: CRIMES INFORMÁTICOS,ES,SAO MATEUS,OUTRO LOCAL,S/I,AMBIENTE WEB
